GNLY	3.09162521463
PAEP	2.97346365037
LAG3	2.87796693234
CDR1	2.85097624915
LOC339047	2.6422147725
RPPH1	2.58801693698
GTSF1	2.53921950254
CRNN	2.53595210991
TAF13	2.50372620735
HIST2H2AA3	2.47267871795
HIST1H3B	2.46461805166
MTPN	2.42026985707
TMEFF2	2.4023712877
IL26	2.38588300747
TSIX	2.37219135422
PRAME	2.37069418005
HS3ST2	2.36253596237
XCL1 /// XCL2	2.358338129
NDP	2.35746281326
HIST1H1E	2.3546305338
HIST1H4E	2.33889968729
KLRC1 /// KLRC2	2.27404189444
XCL1	2.26602802681
C6ORF218	2.2301593372
HIST1H2AE	2.1969048247
ADAMTS3	2.19450441245
PROK2	2.17106419139
NKG7	2.15976521311
HTRA4	2.15417904215
KRTAP3-2	2.12036318289
TIGIT	2.11869811266
TYR	2.11393359097
KRTAP4-4	2.10058369773
IL1F7	2.08788504443
PPBP	2.0724074141
CXCL5	2.06863449048
ND6	2.06127154996
PRF1	2.04541008792
FCGR1A	2.04507783664
TRAT1	2.03219953322
GZMB	2.02994435146
CHIT1	2.02549922633
PTENP1	2.01548275136
GTF2I	2.00909385621
KRTAP9-3	1.99172021161
HIST1H2BF	1.97306706411
FOLR1	1.96813391723
KRTAP19-3	1.96705223845
LOC100507307	1.96570936405
C4ORF7	1.9620739744
ZNF528	1.96183927565
LMO3	1.95341050847
LOC158257	1.94910222471
CASP14	1.94758232271
CLEC5A	1.94005778451
LOC100507328 /// LOC100508591	1.93797176184
CD8A	1.92991133136
BTC	1.92341804906
GZMH	1.91941163388
CXCL3	1.91369269928
CD7	1.9097128881
KRT13	1.90850363455
TFAP2B	1.90207463075
ZNF460	1.88973478688
LOC100509558 /// LOC100510047	1.88525190265
HIST1H3I	1.88435267712
LHX2	1.87984459347
CCR10	1.87811463768
RNF152	1.87547964352
BOLA2	1.87451336483
ELMOD1	1.87373240131
SLC45A2	1.8713826282
PTPRCAP	1.86399838309
SILV	1.86207015931
LOC100507164	1.85467844018
C5AR1	1.85222089758
LOC100508426	1.83912904967
PLA1A	1.83861202107
TM7SF4	1.83372562672
IL32	1.83308819277
MLANA	1.8277381598
KRTAP4-8	1.82444497497
LOC728449	1.81145710801
RNASE7	1.80496598056
ZNF445	1.80239005241
KIR2DL4 /// KIR2DL5A /// LOC100287534	1.79389722708
PCK1	1.79292236141
KRTAP2-4	1.79284993215
SPRR2C	1.78731458162
FCGR3A /// FCGR3B	1.76540745078
CD27	1.76267468434
TCTN2	1.75652627678
CCL5	1.75347705326
CXCL6	1.75148535281
FCRLA	1.75123898768
PTMS	1.7488973028
IL24	1.74791760247
FAM83B	1.74672185112
C1ORF68	1.74104285809
SPDYE1	1.73658368528
TCN1	1.73430612503
MAGEA6	1.73336178331
KRTAP3-3	1.73267333758
CCL17	1.73147892892
KRT3	1.7285760391
KRTAP1-1	1.71918794931
LGR5	1.71713297434
C1ORF46	1.71073889468
KRTAP4-3	1.71063651138
CP	1.70575869847
HIST1H2BH	1.70419559871
IL1F9	1.70381195254
HIST1H2BE	1.70361082458
RPL21 /// RPL21P19 /// RPL21P28	1.70274625442
ITK	1.70125914663
MAGEA3	1.68992225148
KRTAP4-2	1.6876085252
LOC100507286	1.68256696321
TARP	1.68135318862
TRBC1 /// TRBC2	1.67511766705
ANKRD19	1.66609997063
KRTAP9-9	1.66155777435
PTH2R	1.65728071716
PTCH1	1.6546256835
KRT79	1.65410645365
LOC100507375	1.6518246441
HIST1H2BI	1.64377528689
LOC100506553	1.64216639827
SH2D2A	1.63878780027
GVIN1	1.63853384557
FAT3	1.63783774273
WIF1	1.63431192104
CLC	1.6333290872
LCE2B	1.62989914379
KIR3DL1 /// KIR3DL2 /// LOC727787	1.62764765689
LOC100288412	1.62700662805
IGHM	1.62653133865
CD37	1.62629189491
CD8B	1.62523359166
HIST1H2AI	1.62269048449
MMP3	1.62192164403
LOC100506828	1.62149770164
TDO2	1.61806628646
LOC284889	1.61773720678
TKTL1	1.6141670988
SPATA1	1.61188247004
EPCAM	1.60903348425
KRTAP4-12	1.6056205687
SPON2	1.60428840409
HIST1H2AJ	1.5974358567
LCK	1.58926463795
TRDV3	1.58750989158
HLA-DPB2	1.5859889679
IGFL1	1.5829054152
MGC24103	1.58100499592
KRTAP2-1	1.58094967083
VGF	1.57494031685
CXCL11	1.57310764244
ZAP70	1.57017704433
ALDH1B1	1.56919388609
LAIR2	1.56905446654
LENG8	1.56811122162
HIST1H1D	1.56772860561
BNC2	1.56527715769
MMP1	1.56339672183
CYP21A2	1.56322874063
MMP10	1.56251137589
KRTAP9-4	1.56035387954
RAPGEF4	1.55688756793
ZNF675	1.55675592818
CHGB	1.5562459456
SOX11	1.55185458372
LOC100288675	1.55145564096
GZMA	1.55047049569
S100A12	1.5496760785
PTHLH	1.5471579149
CD247	1.54653935669
KRTAP4-7	1.54162923455
FAM70A	1.53870081305
KAP2.1B /// KRTAP2-2	1.52594572002
NCF1C	1.52205060941
SPINK6	1.51901180131
CD3D	1.51054289789
CHGA	1.51019931758
LATS1	1.50833508414
CXCL2	1.50764335677
PLA2G2D	1.50595648995
RBP4	1.50575072909
CORO1A	1.50540955997
MYO1G	1.50534408057
FOSB	1.50465747326
LRRC37A /// LRRC37A2 /// LRRC37A3 /// LRRC37A4	1.50413850946
KRTAP4-1	1.50309365514
CXCL10	1.5024944295
TIMP4	1.49878762407
C5ORF46	1.49851783352
SPRR4	1.49799073506
GAL	1.49577661367
PTX3	1.49364260945
TMEM91	1.4922048517
LOC730755	1.48983902887
KIR2DS2	1.48787174734
NCF1 /// NCF1B /// NCF1C	1.48755366544
TRBC1	1.48722306345
C2CD4B	1.48490426153
C17ORF86	1.48331777111
LOC100505497	1.48322453257
PSORS1C2	1.4827363461
GPR143	1.48204059881
