MMP1	69.5940980933242
MMP3	57.7717007848991
PM20D1	46.6263756808641
GAL	39.9840253083961
FABP7	37.8533419711824
CST6	32.0274477228164
HAL	30.7060249775849
CALML3	28.6898625258214
ELOVL3	25.9870587793274
THRSP	25.163034007885
CA6	23.1182407268064
DEFB4A	21.5952045500126
ACSBG1	20.3763399902777
MGP	19.6389611631488
SMPDL3A	18.615463927444
KAP2.1B	17.1148298133495
KRTAP2-2	17.1148298133495
RPL28	16.0298404063613
COPS4	15.5581976544535
SF3B14	15.409342008225
IL8	15.3768687403606
RNASE1	15.024394010308
CTSZ	14.9358102656779
AWAT1	14.8090240907295
VPS26A	14.5709018523021
SERPINB5	13.9596905578647
CCNC	13.8629608955175
FAR2	13.774393157814
LGALS3	13.4059733910458
KRTAP3-3	13.149533514671
S100A8	12.9545171674949
PLIN2	12.7319128948467
RELL1	12.2724046545075
FAM150B	11.8135383533231
LPAR6	11.7431515671368
AEBP2	11.5923278801635
HPRT1	11.5063587524788
VPS36	11.501407393043
S100A6	11.2152198276573
S100A12	11.1222748049122
KRTAP4-9	11.1086933795654
KRT79	11.1030446889832
CXCL1	11.0532036721579
PDZRN3	11.0486094268602
LOC441461	10.927162202279
CAPZA1	10.8253376524548
CYB5R1	10.6695019865864
DARC	10.6669709541198
SERPINB4	10.3708951858275
CRISPLD2	10.2916318456017
FSTL1	10.2236981732332
RPL18A	10.1675871732796
RPL18AP3	10.1675871732796
KRTAP9-8	10.1124239100134
EIF3L	10.0534508235497
KRTAP1-5	10.0195102861324
MYC	9.99983729163597
KRTAP4-1	9.94883324882148
LPHN2	9.81755512917848
RPL5	9.73391403585179
PDZK1	9.59153617554187
ATP5F1	9.51662725311784
RPL7	9.37997512091135
A2M	9.37809588799204
TMPRSS11E	9.26559321626156
RPS8	9.26471768877088
SPRR3	9.26276897685614
KRTAP1-1	9.1943737456645
KRTAP9-2	9.11923987759523
LCN2	9.05822948562724
EIF1B	9.03296538267914
CCT8	9.02613211684518
ADH1B	8.95844989480495
MT1M	8.88340246686589
ZC3H12C	8.88063907607046
ALOX15B	8.87443332263429
MTIF3	8.72197435199165
GNB2L1	8.53840933624547
GLDC	8.49115977585575
KRTAP9-4	8.48954574730875
CST3	8.32186755524139
MGST1	8.21903767985982
MMP10	8.19655688603338
FAM160B1	8.17070760517511
RIN2	8.12950184327533
SETD7	8.07480049209818
PTX3	8.01465528950864
TMEM56	7.83486741704515
SPRR4	7.82857474594792
SDHD	7.8171834227625
EIF2AK3	7.78260770921645
CIDEA	7.77491228598254
TWIST2	7.73828401371786
CORIN	7.65610771162646
CYP4F8	7.64680140516456
SCARA5	7.57516150016704
NDUFB4	7.54977909369824
ANAPC13	7.52447884605753
PTPRK	7.52224250099031
MGST3	7.4708626543918
COMMD6	7.46858967078875
LOC100132247	7.46223857044937
LOC348162	7.46223857044937
LOC613037	7.46223857044937
LOC728888	7.46223857044937
KDM3A	7.4563807847496
CALM2	7.42209436067158
FADS2	7.41993951994617
SERPINE2	7.39289007654587
KRTAP4-7	7.37657259106377
UBE2E1	7.29737876414302
IQGAP2	7.16150009148779
KCTD1	7.1198350714102
RPS15	7.06088134614588
ATP12A	7.05127415492509
SERPINB3	7.01203938647482
HIRA	6.97235207361752
KRTAP4-6	6.95969028449381
RPS24	6.94930806248828
MYO1D	6.89455619211186
DNAJC2	6.86288117600312
FABP4	6.81454251453878
S100A7A	6.76389560058865
MYEOV2	6.73825781398397
COG6	6.67305507564343
ZBTB33	6.6721337331597
CD53	6.64745551146653
SAA1	6.56015607286526
SAA2	6.56015607286526
TCHH	6.5357722358966
RARRES1	6.53569557772299
SLIT3	6.53516609232739
RDH11	6.53484183204398
RPL23	6.53184769165037
ACTR6	6.52939091067536
HIGD2A	6.49107871271515
C4orf27	6.47424768749756
KRTAP2-4	6.45746725637834
NDUFB6	6.43814227588864
LMBRD1	6.43553880362615
LIMS1	6.37788016909756
CAPN2	6.37351974074655
C4orf32	6.3098252509415
PDLIM2	6.29549425693092
RPL18	6.28618211495004
APIP	6.28383138321125
TPBG	6.27298543893135
BAZ2B	6.25005973283284
ATP5H	6.24272542162801
ATP5E	6.23733805849287
PHF6	6.22937570941801
KRTAP4-3	6.17559403751273
MUC1	6.1139850737516
HNRNPH2	6.0993942867755
FADS1	6.0930919167583
SC5DL	6.05504004340834
ELK3	6.03179901275172
SLC15A1	6.03028633297333
POSTN	6.01139644256626
FBLN1	6.00846181448467
DNMBP	5.99345439059858
UQCR11	5.98765635548565
TMEM87A	5.98266736614047
KLK6	5.97366668422767
SH3YL1	5.95027766141277
FA2H	5.91813338993183
HSD3B1	5.87705410306553
OLA1	5.85727963897817
TMEM126B	5.81318160819005
PI3	5.81145068541985
NDUFA5	5.80319773338301
HMGB2	5.77492487910421
OGN	5.76763846373881
UTP18	5.76184031162156
NCL	5.74318566727858
BRP44L	5.7292898817303
PPP4R1	5.67557833648318
OXCT1	5.666640138053
TGFBR2	5.66440415820977
FBN1	5.64725835373177
UBA1	5.62672874740955
DEPDC6	5.61650323496654
ANKRD9	5.60222460305635
HDAC2	5.57619543617054
VIM	5.57382274765416
OTUD1	5.56256192048216
WDR7	5.51559890600969
LLPH	5.49002964012124
DPYSL3	5.47384592611163
EIF3M	5.43314413653248
HIATL1	5.42871680309092
KRTAP9-9	5.42063333679497
ZNF238	5.41659603757768
CDKN1A	5.41145823753873
CSTB	5.38345253127678
GREM1	5.38183813782741
RPS23	5.38084535305283
PROK2	5.32574968433905
PLEKHA5	5.30921325308752
ECM2	5.28417599604243
KRT71	5.23415305650495
KRT27	5.22826576807324
FGFR3	5.21275313431065
VPS29	5.20266127582001
POLR2J	5.19930045503911
SLCO4C1	5.17788861549923
AKR1C2	5.17001852045369
RNF130	5.16649556940196
AXL	5.16139280880413
ANO6	5.14791456630982
LOC441454	5.13986469239792
TNXA	5.12110933895512
ZNF713	5.11997027974646
MMP12	5.11962775955395
PPP2CB	5.10417354287716
SYNM	5.06543210052257
FAM198B	5.05329765728897
CD163	5.04881547732164
RBP1	5.04869122491626
IDH1	5.04139099334338
ESD	5.04083736192237
COQ2	5.03015847065802
NDUFV1	5.02948831394614
CD36	5.02071937180407
TNS3	5.00670271305442
LRRC15	5.0048840803429
S100A9	5.00288035399335
ISM1	5.00128584275726
KRTAP19-1	4.96193958553916
PPP1R14B	4.95071240736425
CCL18	4.91861559564178
STXBP3	4.90561062753303
MIDN	4.89028447501746
PLA2G16	4.88380977763537
CEBPD	4.88211713034681
CCDC34	4.86964069842864
UQCR10	4.84444113469062
RASIP1	4.84269002102966
PHLPP1	4.83411714852543
SOAT1	4.83228527057814
HSD11B1	4.83199368351072
MYL6	4.8161529313368
VWF	4.81278255244164
C1orf151	4.80593599228645
BEAN1	4.79188586696198
GALNT3	4.78169808710885
CYBA	4.77660213375149
COPB2	4.77532605777545
KIAA1967	4.77441185186059
PIK3AP1	4.77268272362779
MRPL23	4.76501764066509
LRG1	4.76168029100488
POLR2L	4.75757538463928
C1orf46	4.7561184675714
FASN	4.75365755832064
ATP5G2	4.7420656572751
HSD17B2	4.72256401330942
FCER1A	4.72170380362549
ELANE	4.70178535924951
PBX3	4.69481034252764
COL4A5	4.69441617021077
C7orf68	4.6819576680875
RWDD1	4.66712552364107
CDH1	4.66072864473097
LPHN3	4.64192178481268
HSD17B4	4.62262265810576
RPS27	4.61929898527556
PRMT1	4.61402184183641
CNOT2	4.61295471833338
LSM3	4.58865902244875
F2RL2	4.58749807901979
SCG5	4.58509709895062
PLA2G2A	4.57448488803354
CCDC142	4.56558335078856
ACOT1	4.56371650613904
ACOT2	4.56371650613904
COX18	4.56097521314681
NDUFB7	4.5560151041383
TMEM97	4.54625578770742
IGLC7	4.54328846087309
COPE	4.53311912969627
GPR125	4.52289610715024
ZNF720	4.51621424345025
MS4A7	4.51592604747258
SAMM50	4.49396360202478
ADIPOQ	4.48973373143032
SCFD1	4.48824631532742
HAO2	4.46735520918722
P4HA2	4.4593824904986
MORN2	4.45838841763773
IBTK	4.43926947084411
SRGN	4.43633346785395
SATB2	4.4016796403232
CHRNA9	4.40117908328399
TIMP4	4.39180365227279
INSIG1	4.38744489958329
EIF2S2	4.38413992296486
DOCK7	4.38015584905514
VCL	4.3773808799953
TOM1L1	4.3688314783733
COX7B	4.36757148678949
PLA2G7	4.34774235373996
HK2	4.34251013255831
PLIN1	4.32449880273446
ATP5A1	4.30659198034753
APOC1	4.2961224967328
SPP1	4.28297866007826
TIMM8B	4.28260873457921
CUX2	4.26960331498402
PKIB	4.25879065987081
CCDC80	4.25427047957413
IRX2	4.25273695262118
BICC1	4.24805334033954
GLUD2	4.24564196978115
DIRAS3	4.21813204722957
FBXO34	4.21122127662192
UTP6	4.21064367681779
MMP27	4.19758919614391
P4HA1	4.19253755190787
PTOV1	4.1785833130678
SETD3	4.17816240067268
CASP8AP2	4.17632634282594
LOC100506517	4.1688930256856
MT1G	4.15501978039429
SNX18	4.14756378341721
TMEM223	4.1436699810377
MPDU1	4.14311920925835
KRTAP4-2	4.13709350744395
CYP4F2	4.1311710543184
TUFM	4.13079239531259
EIF4ENIF1	4.12715223633631
GPR34	4.12549756994927
NDUFS4	4.11224064343353
PPP1R3C	4.10506008604805
PLAC8	4.10486965994129
CX3CR1	4.09976674834328
WISP2	4.09964772550205
NUP205	4.09789380134903
RORA	4.09203782708436
KRTAP3-1	4.08561899210079
TMEM59	4.08558640567454
LMAN2	4.08167377728928
NDUFS7	4.06863134369489
C3orf14	4.06247423071353
DAB2	4.05695334912486
COQ10B	4.0465667214539
ACAA2	4.03483781329424
ATP5J2	4.01638723057126
CHL1	4.01564217452405
UBIAD1	4.01282710994538
DDX10	4.00611140132587
C17orf89	3.99225265637909
